Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR1797969_1_paired	(0.0, 0.0003661555682921234)	(1.0, 0.0002129680346188881)	(2.0, 5.97805009456528e-05)	(3.0, 3.7362813091033e-05)	(4.0, 1.49451252364132e-05)	(5.0, 4.85716570183429e-05)	(6.0, 7.846190749116931e-05)	(7.0, 6.72530635638594e-05)	(8.0, 7.4725626182066e-05)	(9.0, 0.0001270335645095122)	(10.0, 0.0002017591906915782)	(11.0, 0.0001942866280733716)	(12.0, 0.0001756052215278551)	(13.0, 0.0002727485355645409)	(14.0, 0.0003250564738919871)	(15.0, 0.0003773644122194333)	(16.0, 0.0006912120421841106)	(17.0, 0.0013039621768770517)	(18.0, 0.002742430480881822)	(19.0, 0.011500273869419956)	(20.0, 0.020101193442975753)	(21.0, 0.017624038935040266)	(22.0, 0.017418543463039584)	(23.0, 0.027962329317329098)	(24.0, 0.05543520578316566)	(25.0, 0.08883382440524006)	(26.0, 0.12186255117771323)	(27.0, 0.18575669784468876)	(28.0, 0.30411461715446314)	(29.0, 0.43486204528522404)	(30.0, 0.5712624670366582)	(31.0, 0.7622013870570732)	(32.0, 1.03480047136925)	(33.0, 1.413315658231887)	(34.0, 1.8210635100569483)	(35.0, 2.355844926391522)	(36.0, 2.8721915307469796)	(37.0, 3.350454219718748)	(38.0, 4.10536612194176)	(39.0, 4.910826173995632)	(40.0, 5.498860807828854)	(41.0, 5.721584272945812)	(42.0, 6.132829284076193)	(43.0, 6.5082172034831105)	(44.0, 6.135724902090748)	(45.0, 5.508208983664231)	(46.0, 5.354016390318847)	(47.0, 5.389066445279545)	(48.0, 5.715038308092262)	(49.0, 6.028848575243848)	(50.0, 4.67307912173477)	(51.0, 5.410456655774161)	(52.0, 4.561397937124364)	(53.0, 1.3255093111866505)	(54.0, 0.6548767064530809)	(55.0, 0.29809920424680675)	(56.0, 0.155022047796005)	(57.0, 0.12622652774674586)	(58.0, 0.11508493688299984)	(59.0, 0.08704040937687048)	(60.0, 0.05775170019480971)	(61.0, 0.022944503519203366)	(62.0, 0.010674555700108128)	(63.0, 0.006956955797550344)	(64.0, 0.004330350037250724)	(65.0, 0.003052541829537396)	(66.0, 0.0017523159339694475)	(67.0, 0.000997587109530581)	(68.0, 0.0007211022926569369)	(69.0, 0.0005118705393471521)	(70.0, 0.000336265317819297)	(71.0, 0.0001681326589096485)	(72.0, 7.846190749116931e-05)	(73.0, 4.85716570183429e-05)	(74.0, 4.48353757092396e-05)	(75.0, 3.7362813091033e-05)	(76.0, 4.85716570183429e-05)	(77.0, 6.35167822547561e-05)	(78.0, 4.85716570183429e-05)	(79.0, 2.98902504728264e-05)	(80.0, 1.86814065455165e-05)	(81.0, 7.4725626182066e-06)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 3.7362813091033e-06)	(85.0, 7.4725626182066e-06)	(86.0, 3.7362813091033e-06)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 3.7362813091033e-06)
ERR1797969_2_paired	(0.0, 7.41889542959318e-05)	(1.0, 8.160784972552498e-05)	(2.0, 7.78984020107284e-05)	(3.0, 6.306061115154202e-05)	(4.0, 6.306061115154202e-05)	(5.0, 9.273619286991476e-05)	(6.0, 0.00010386453601430451)	(7.0, 9.273619286991476e-05)	(8.0, 0.00012983067001788064)	(9.0, 0.00018176293802503292)	(10.0, 0.00021514796745820223)	(11.0, 0.0002707896831801511)	(12.0, 0.0003746542191944556)	(13.0, 0.0004859376506383533)	(14.0, 0.0006157683206562339)	(15.0, 0.0009570375104175202)	(16.0, 0.0016061908605069235)	(17.0, 0.0031344833190031186)	(18.0, 0.005553043229050495)	(19.0, 0.012434068739998172)	(20.0, 0.024537996633379446)	(21.0, 0.03487251796680275)	(22.0, 0.048623440645553705)	(23.0, 0.06226678934057556)	(24.0, 0.08355530977579319)	(25.0, 0.1273972723169741)	(26.0, 0.18386619487932257)	(27.0, 0.25148571727234964)	(28.0, 0.3569119307745835)	(29.0, 0.4927852911198678)	(30.0, 0.6858323690933119)	(31.0, 0.9507759626749437)	(32.0, 1.2946454752843022)	(33.0, 1.726670012835802)	(34.0, 2.171080396307007)	(35.0, 2.6579491183217745)	(36.0, 3.161584544007422)	(37.0, 3.658364910316126)	(38.0, 4.233648318613071)	(39.0, 4.995053265999934)	(40.0, 6.210535417602761)	(41.0, 7.4983184146146895)	(42.0, 7.338192685110065)	(43.0, 6.009972998559139)	(44.0, 4.972930119828886)	(45.0, 4.673841060032552)	(46.0, 4.560090845858315)	(47.0, 5.306097875781057)	(48.0, 7.498852575085621)	(49.0, 7.78243985288182)	(50.0, 5.057268123072502)	(51.0, 2.3280122913291916)	(52.0, 1.1819598726042113)	(53.0, 0.8270287869093293)	(54.0, 0.5361524443535547)	(55.0, 0.32407960905091887)	(56.0, 0.18402941057877364)	(57.0, 0.12537562331240995)	(58.0, 0.12103186003838314)	(59.0, 0.10449514212581995)	(60.0, 0.05934003509360105)	(61.0, 0.027127191138307465)	(62.0, 0.013828821080761689)	(63.0, 0.008435284103447445)	(64.0, 0.00625412884714705)	(65.0, 0.005252577964151971)	(66.0, 0.0039691090548323515)	(67.0, 0.0025706472663540366)	(68.0, 0.0013687862067599417)	(69.0, 0.0005823832912230647)	(70.0, 0.00031901250347250677)	(71.0, 0.0002559518923209647)	(72.0, 0.00019289128116942267)	(73.0, 0.00011870232687349088)	(74.0, 6.306061115154202e-05)	(75.0, 3.3385029433169314e-05)	(76.0, 1.112834314438977e-05)	(77.0, 3.70944771479659e-06)	(78.0, 3.70944771479659e-06)	(79.0, 3.70944771479659e-06)	(80.0, 3.70944771479659e-06)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 3.70944771479659e-06)	(84.0, 7.41889542959318e-06)	(85.0, 3.70944771479659e-06)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 7.41889542959318e-06)	(97.0, 2.225668628877954e-05)	(98.0, 4.451337257755908e-05)	(99.0, 0.0002707896831801511)	(100.0, 0.0006825383795225726)
ERR1797970_1_paired	(0.0, 0.00047890799399209923)	(1.0, 0.0002893402463702266)	(2.0, 7.316649908212626e-05)	(3.0, 4.323474945762007e-05)	(4.0, 3.99089994993416e-05)	(5.0, 4.323474945762007e-05)	(6.0, 4.323474945762007e-05)	(7.0, 4.323474945762007e-05)	(8.0, 4.9886249374177005e-05)	(9.0, 5.6537749290733935e-05)	(10.0, 7.98179989986832e-05)	(11.0, 0.00013635574828941714)	(12.0, 0.00019954499749670802)	(13.0, 0.0002594084967457204)	(14.0, 0.00033257499582784665)	(15.0, 0.00046893074411726384)	(16.0, 0.0007516194905709335)	(17.0, 0.00149658748122531)	(18.0, 0.0033290757082367456)	(19.0, 0.012747599590081364)	(20.0, 0.02162735197868487)	(21.0, 0.01891354001272964)	(22.0, 0.01960862175400984)	(23.0, 0.031178905858860628)	(24.0, 0.059780355500055435)	(25.0, 0.09502665355789063)	(26.0, 0.13073855660988482)	(27.0, 0.19803843276560784)	(28.0, 0.3265553884033627)	(29.0, 0.4720968580775449)	(30.0, 0.6084891896165031)	(31.0, 0.8051939966488413)	(32.0, 1.1045613791432773)	(33.0, 1.50578317985995)	(34.0, 1.9131576179994378)	(35.0, 2.468085604537866)	(36.0, 3.004745246555471)	(37.0, 3.4808396560828667)	(38.0, 4.2448808227479695)	(39.0, 5.029315488157237)	(40.0, 5.560507597243433)	(41.0, 5.800729842479844)	(42.0, 6.252705913309804)	(43.0, 6.738950511709866)	(44.0, 6.375991464263187)	(45.0, 5.599455455004831)	(46.0, 5.391373257365222)	(47.0, 5.28906653714866)	(48.0, 5.312286923357361)	(49.0, 5.572417107844027)	(50.0, 4.3098194164333155)	(51.0, 5.016784062314444)	(52.0, 4.301278890540456)	(53.0, 1.282302759913512)	(54.0, 0.6852508244035285)	(55.0, 0.30800768088604363)	(56.0, 0.15780350977035495)	(57.0, 0.13882345475845975)	(58.0, 0.132890316832891)	(59.0, 0.09732474677906106)	(60.0, 0.061669381476357615)	(61.0, 0.023350090457073116)	(62.0, 0.011114656360566636)	(63.0, 0.007433051156752374)	(64.0, 0.004795731439837549)	(65.0, 0.003262560709071176)	(66.0, 0.001859094226677663)	(67.0, 0.0011174519859815648)	(68.0, 0.0007050589911550349)	(69.0, 0.0004356732445344792)	(70.0, 0.0002793629964953912)	(71.0, 0.0001297042483728602)	(72.0, 6.98407491238478e-05)	(73.0, 6.318924920729087e-05)	(74.0, 4.9886249374177005e-05)	(75.0, 4.9886249374177005e-05)	(76.0, 4.9886249374177005e-05)	(77.0, 5.3211999332455474e-05)	(78.0, 6.651499916556934e-05)	(79.0, 5.6537749290733935e-05)	(80.0, 2.3280249707949265e-05)	(81.0, 3.325749958278467e-06)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 3.325749958278467e-06)	(100.0, 9.9772498748354e-06)
ERR1797970_2_paired	(0.0, 0.00013199956136545759)	(1.0, 0.00011549961619477538)	(2.0, 7.919973681927455e-05)	(3.0, 7.919973681927455e-05)	(4.0, 0.00011219962716063896)	(5.0, 0.00011219962716063896)	(6.0, 6.929976971686523e-05)	(7.0, 7.58997477851381e-05)	(8.0, 0.0001418995284678669)	(9.0, 0.00022439925432127792)	(10.0, 0.0002606991336967787)	(11.0, 0.0003233989253453711)	(12.0, 0.0003794987389256905)	(13.0, 0.00047849840994978375)	(14.0, 0.0006731977629638337)	(15.0, 0.0009932966992750683)	(16.0, 0.0016466945280340835)	(17.0, 0.0034352885845360336)	(18.0, 0.006408578704292966)	(19.0, 0.014255952627469419)	(20.0, 0.028033406844989055)	(21.0, 0.03984406759816337)	(22.0, 0.05347302230914687)	(23.0, 0.0672405765595641)	(24.0, 0.09006990069771997)	(25.0, 0.1372894437871783)	(26.0, 0.1995206369929233)	(27.0, 0.2700249027072483)	(28.0, 0.38083523448451584)	(29.0, 0.5262954511202159)	(30.0, 0.7334522627381309)	(31.0, 1.0138556309577382)	(32.0, 1.3773560230459354)	(33.0, 1.8326621100638083)	(34.0, 2.2967857677808934)	(35.0, 2.7997469964407307)	(36.0, 3.305546215669925)	(37.0, 3.802821563223945)	(38.0, 4.365430093675799)	(39.0, 5.12173148048629)	(40.0, 6.399827133374436)	(41.0, 7.801758174757585)	(42.0, 7.616186591411957)	(43.0, 6.121502758246335)	(44.0, 5.017078928246722)	(45.0, 4.733590070280196)	(46.0, 4.577431289195826)	(47.0, 5.129707553981798)	(48.0, 7.048479577902363)	(49.0, 7.1963784864342895)	(50.0, 4.604807998223022)	(51.0, 2.091041351469589)	(52.0, 1.0341703634518822)	(53.0, 0.7225424989912759)	(54.0, 0.47772951250483)	(55.0, 0.29523351893901656)	(56.0, 0.17217692785606872)	(57.0, 0.12074659875905233)	(58.0, 0.12024500042586359)	(59.0, 0.10905143762207278)	(60.0, 0.06404288718548588)	(61.0, 0.028643904816304293)	(62.0, 0.014724551070316793)	(63.0, 0.008843970611485659)	(64.0, 0.006355778879746783)	(65.0, 0.0054086820269496245)	(66.0, 0.004177786117216732)	(67.0, 0.0026069913369677873)	(68.0, 0.0012803957452449384)	(69.0, 0.0006203979384176506)	(70.0, 0.0003431988595501897)	(71.0, 0.00017159942977509486)	(72.0, 0.00010229966005822964)	(73.0, 8.2499725853411e-05)	(74.0, 4.9499835512046594e-05)	(75.0, 2.3099923238955077e-05)	(76.0, 1.6499945170682198e-05)	(77.0, 1.6499945170682198e-05)	(78.0, 1.3199956136545759e-05)	(79.0, 6.599978068272879e-06)	(80.0, 3.2999890341364396e-06)	(81.0, 3.2999890341364396e-06)	(82.0, 3.2999890341364396e-06)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 3.2999890341364396e-06)	(93.0, 6.599978068272879e-06)	(94.0, 3.2999890341364396e-06)	(95.0, 3.2999890341364396e-06)	(96.0, 6.599978068272879e-06)	(97.0, 1.9799934204818638e-05)	(98.0, 5.2799824546183034e-05)	(99.0, 0.0001913993639799135)	(100.0, 0.00047519842091564725)
ERR1797971_1_paired	(0.0, 0.00016004275229000305)	(1.0, 0.00011133408854956732)	(2.0, 4.5229473473261727e-05)	(3.0, 3.827109293891377e-05)	(4.0, 3.827109293891377e-05)	(5.0, 2.4354331870217855e-05)	(6.0, 1.7395951335869895e-05)	(7.0, 3.479190267173979e-05)	(8.0, 4.870866374043571e-05)	(9.0, 5.218785400760968e-05)	(10.0, 9.741732748087142e-05)	(11.0, 0.0001287300398854372)	(12.0, 0.00014612599122130712)	(13.0, 0.00019483465496174284)	(14.0, 0.00025398088950370046)	(15.0, 0.0003618357877860938)	(16.0, 0.0005810247746180545)	(17.0, 0.001179445500571979)	(18.0, 0.002950353346563534)	(19.0, 0.011662245775567176)	(20.0, 0.01998098970438016)	(21.0, 0.017771703884724686)	(22.0, 0.017597744371365985)	(23.0, 0.027478644730140084)	(24.0, 0.05447368201314299)	(25.0, 0.08698323586961665)	(26.0, 0.11836205288925877)	(27.0, 0.17921656985239884)	(28.0, 0.29512579360329994)	(29.0, 0.43003487540323815)	(30.0, 0.5614264958430635)	(31.0, 0.7463350209725589)	(32.0, 1.0309362640176576)	(33.0, 1.4053980332833258)	(34.0, 1.7938148347106289)	(35.0, 2.3400477066569434)	(36.0, 2.8686619590902893)	(37.0, 3.3310150328853068)	(38.0, 4.079935092226376)	(39.0, 4.873197431522577)	(40.0, 5.445082373308765)	(41.0, 5.711932787610743)	(42.0, 6.21817584662616)	(43.0, 6.726495982231079)	(44.0, 6.3997304323380995)	(45.0, 5.660750419590347)	(46.0, 5.445739940269261)	(47.0, 5.405868419807447)	(48.0, 5.528339396402239)	(49.0, 5.893118579154362)	(50.0, 4.582121415390268)	(51.0, 5.199715958906588)	(52.0, 4.454316840115899)	(53.0, 1.353530264780296)	(54.0, 0.7004688556804044)	(55.0, 0.32403438553324854)	(56.0, 0.16914431402893015)	(57.0, 0.13947725862073765)	(58.0, 0.13080363728467292)	(59.0, 0.09682586513545183)	(60.0, 0.06204787922478074)	(61.0, 0.024048163126706545)	(62.0, 0.011286493226712387)	(63.0, 0.007508092596561447)	(64.0, 0.004665594148280306)	(65.0, 0.003266959660876366)	(66.0, 0.0020770765895028655)	(67.0, 0.0012072790227093707)	(68.0, 0.0007828178101141451)	(69.0, 0.000497524208205879)	(70.0, 0.0002992103629769622)	(71.0, 0.00017743870362587293)	(72.0, 9.741732748087142e-05)	(73.0, 6.262542480913162e-05)	(74.0, 6.61046150763056e-05)	(75.0, 6.61046150763056e-05)	(76.0, 6.61046150763056e-05)	(77.0, 5.566704427478366e-05)	(78.0, 3.479190267173979e-05)	(79.0, 3.479190267173979e-05)	(80.0, 3.479190267173979e-05)	(81.0, 1.3916761068695916e-05)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 3.479190267173979e-06)	(100.0, 6.958380534347958e-06)
ERR1797971_2_paired	(0.0, 6.898456411740993e-05)	(1.0, 7.243379232328043e-05)	(2.0, 6.553533591153944e-05)	(3.0, 5.1738423088057446e-05)	(4.0, 5.518765129392795e-05)	(5.0, 6.898456411740993e-05)	(6.0, 7.243379232328043e-05)	(7.0, 8.623070514676241e-05)	(8.0, 0.0001069260743819854)	(9.0, 0.00012072298720546738)	(10.0, 0.00015521526926417234)	(11.0, 0.0002241998333815823)	(12.0, 0.0003104305385283447)	(13.0, 0.00043805198214555305)	(14.0, 0.0006036149360273368)	(15.0, 0.0008830024207028472)	(16.0, 0.0014590235310832202)	(17.0, 0.00305256696219539)	(18.0, 0.0057636603320096)	(19.0, 0.012379280030869213)	(20.0, 0.02408596056159368)	(21.0, 0.035509804379436766)	(22.0, 0.04910321273877239)	(23.0, 0.06267247650066693)	(24.0, 0.08438881728482757)	(25.0, 0.12877003660976327)	(26.0, 0.18717581781976836)	(27.0, 0.2550738750523291)	(28.0, 0.36209997705228475)	(29.0, 0.49728212889676127)	(30.0, 0.6900629425510691)	(31.0, 0.9615620423197536)	(32.0, 1.309689195910057)	(33.0, 1.742360382054452)	(34.0, 2.1932227977566083)	(35.0, 2.6886940818452874)	(36.0, 3.1903084413686225)	(37.0, 3.682109746646255)	(38.0, 4.237518269268346)	(39.0, 5.008206921131638)	(40.0, 6.3614288262279866)	(41.0, 7.83798133505344)	(42.0, 7.62843037386219)	(43.0, 6.074925583763766)	(44.0, 4.944961872748797)	(45.0, 4.662670137923943)	(46.0, 4.538146101235607)	(47.0, 5.192975177663708)	(48.0, 7.275432910045197)	(49.0, 7.507838457328546)	(50.0, 4.841950672380474)	(51.0, 2.2277323259563424)	(52.0, 1.133609545228574)	(53.0, 0.7939571453400944)	(54.0, 0.5227822730227618)	(55.0, 0.32342378117985887)	(56.0, 0.18877970893549817)	(57.0, 0.13067745980760964)	(58.0, 0.13132936393851916)	(59.0, 0.11883625937685621)	(60.0, 0.06787391263511963)	(61.0, 0.029828925524368055)	(62.0, 0.015159357964800833)	(63.0, 0.009499174478967348)	(64.0, 0.006963991747652532)	(65.0, 0.005729168049950896)	(66.0, 0.004290839888102898)	(67.0, 0.0027455856518729155)	(68.0, 0.0015142111823771482)	(69.0, 0.0007726271181149913)	(70.0, 0.00041045815649858915)	(71.0, 0.00021040292055810028)	(72.0, 0.0001276214436172084)	(73.0, 7.933224873502142e-05)	(74.0, 5.518765129392795e-05)	(75.0, 5.518765129392795e-05)	(76.0, 4.139073847044596e-05)	(77.0, 1.7246141029352483e-05)	(78.0, 1.034768461761149e-05)	(79.0, 6.898456411740993e-06)	(80.0, 0.0)	(81.0, 3.4492282058704967e-06)	(82.0, 3.4492282058704967e-06)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 3.4492282058704967e-06)	(96.0, 6.898456411740993e-06)	(97.0, 1.3796912823481987e-05)	(98.0, 5.863687949979845e-05)	(99.0, 0.00023109828979332327)	(100.0, 0.00048289194882186954)
ERR1797972_1_paired	(0.0, 0.0001420582629946642)	(1.0, 8.523495779679852e-05)	(2.0, 1.4205826299466418e-05)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 3.5514565748666045e-06)	(9.0, 3.5514565748666045e-06)	(10.0, 3.5514565748666045e-06)	(11.0, 1.0654369724599814e-05)	(12.0, 2.130873944919963e-05)	(13.0, 3.906602232353265e-05)	(14.0, 9.233787094653173e-05)	(15.0, 0.00019533011161766323)	(16.0, 0.00045103498500805874)	(17.0, 0.0012643185406525112)	(18.0, 0.0024824681458317567)	(19.0, 0.005323633405725041)	(20.0, 0.009127243397407175)	(21.0, 0.013161698066455637)	(22.0, 0.01929861502782513)	(23.0, 0.03702393479298435)	(24.0, 0.06817376041113934)	(25.0, 0.09475641287401587)	(26.0, 0.12435070051237929)	(27.0, 0.23166861529169835)	(28.0, 0.35911618593736133)	(29.0, 0.47584190918350205)	(30.0, 0.6298046546171191)	(31.0, 0.8366130738847513)	(32.0, 1.1560275267716789)	(33.0, 1.7439463025448212)	(34.0, 2.3467172697140555)	(35.0, 3.0008849164347593)	(36.0, 3.5580622840958567)	(37.0, 4.292950987306703)	(38.0, 5.569092326896945)	(39.0, 6.627248813378451)	(40.0, 7.353866174226434)	(41.0, 7.730075520658628)	(42.0, 7.692121104243029)	(43.0, 7.539990910402042)	(44.0, 7.201181953159769)	(45.0, 6.608852268320642)	(46.0, 5.700631175516855)	(47.0, 4.614031073327244)	(48.0, 3.724160356645793)	(49.0, 3.24420941220517)	(50.0, 2.43138754591545)	(51.0, 1.7060593638041441)	(52.0, 1.2776436057214107)	(53.0, 0.7050031961333445)	(54.0, 0.45752704762691493)	(55.0, 0.2554882345393287)	(56.0, 0.13821913843723338)	(57.0, 0.12075662645861429)	(58.0, 0.11052843152299847)	(59.0, 0.0760473396376186)	(60.0, 0.04479807323536735)	(61.0, 0.020921630682539168)	(62.0, 0.016063238088121653)	(63.0, 0.012174393138642721)	(64.0, 0.005668124693487101)	(65.0, 0.003160796351631278)	(66.0, 0.001672736046762171)	(67.0, 0.0010121651238369823)	(68.0, 0.0006747767492246548)	(69.0, 0.0004119689626845262)	(70.0, 0.00025215341681552895)	(71.0, 0.00013495534984493096)	(72.0, 6.0374761772732284e-05)	(73.0, 5.682330519786567e-05)	(74.0, 0.00011009515382086473)	(75.0, 0.0001491611761443974)	(76.0, 0.00017757282874333023)	(77.0, 0.0002059844813422631)	(78.0, 0.00019177865504279665)	(79.0, 0.00013850680641979758)	(80.0, 9.588932752139832e-05)	(81.0, 5.327184862299907e-05)	(82.0, 1.7757282874333023e-05)	(83.0, 7.102913149733209e-06)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 3.5514565748666045e-06)	(100.0, 7.102913149733209e-06)
ERR1797972_2_paired	(0.0, 9.156852516493253e-05)	(1.0, 5.987172799245588e-05)	(2.0, 2.465306446748183e-05)	(3.0, 1.7609331762487024e-05)	(4.0, 1.7609331762487024e-05)	(5.0, 2.1131198114984428e-05)	(6.0, 1.7609331762487024e-05)	(7.0, 1.408746540998962e-05)	(8.0, 1.7609331762487024e-05)	(9.0, 2.1131198114984428e-05)	(10.0, 3.521866352497405e-05)	(11.0, 6.339359434495329e-05)	(12.0, 0.0001338309213949014)	(13.0, 0.0002676618427898028)	(14.0, 0.0004930612893496366)	(15.0, 0.0009368164497643096)	(16.0, 0.0017609331762487024)	(17.0, 0.003585259946842358)	(18.0, 0.0059977383983030805)	(19.0, 0.009332945834118122)	(20.0, 0.014062812345522136)	(21.0, 0.02053248083505987)	(22.0, 0.03575750907690615)	(23.0, 0.06354855646446317)	(24.0, 0.10990688326238651)	(25.0, 0.19387874270498212)	(26.0, 0.28427448637453306)	(27.0, 0.3544265422499288)	(28.0, 0.43821174277584213)	(29.0, 0.5793470149858231)	(30.0, 0.8063982168649783)	(31.0, 1.0953849604191528)	(32.0, 1.4964410131761472)	(33.0, 2.0534206549572596)	(34.0, 2.6221703740884177)	(35.0, 3.203560071558689)	(36.0, 3.9493645778289497)	(37.0, 4.716444678734647)	(38.0, 5.61441494263091)	(39.0, 6.936770102003111)	(40.0, 8.157205971000389)	(41.0, 8.58564453464805)	(42.0, 8.20391296256721)	(43.0, 7.633930590212677)	(44.0, 7.018892981610645)	(45.0, 6.0369438145390815)	(46.0, 4.790361609740863)	(47.0, 3.7037777933366005)	(48.0, 3.076695401809028)	(49.0, 2.5479435188431823)	(50.0, 1.8476697007780085)	(51.0, 1.189436401362596)	(52.0, 0.8059650273036212)	(53.0, 0.6014960324766793)	(54.0, 0.39880910202410114)	(55.0, 0.23411958764861748)	(56.0, 0.14431551752628616)	(57.0, 0.10815299381884282)	(58.0, 0.09874256692496974)	(59.0, 0.07898841855381179)	(60.0, 0.04494605839057188)	(61.0, 0.022656166245615807)	(62.0, 0.0132985673470302)	(63.0, 0.009745004197360319)	(64.0, 0.008487697909518746)	(65.0, 0.009033587194155843)	(66.0, 0.007867849431479203)	(67.0, 0.00472282277869902)	(68.0, 0.0020884667470309607)	(69.0, 0.0008875103208293459)	(70.0, 0.00047897382393964703)	(71.0, 0.00025357437737981317)	(72.0, 0.00013030905504240399)	(73.0, 8.100292610744031e-05)	(74.0, 5.987172799245588e-05)	(75.0, 4.578426258246626e-05)	(76.0, 2.817493081997924e-05)	(77.0, 1.408746540998962e-05)	(78.0, 7.04373270499481e-06)	(79.0, 7.04373270499481e-06)	(80.0, 1.0565599057492214e-05)	(81.0, 1.0565599057492214e-05)	(82.0, 3.521866352497405e-06)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 3.521866352497405e-06)	(94.0, 7.04373270499481e-06)	(95.0, 1.0565599057492214e-05)	(96.0, 7.04373270499481e-06)	(97.0, 3.521866352497405e-06)	(98.0, 2.465306446748183e-05)	(99.0, 0.0002747055754947976)	(100.0, 0.000574064215457077)
